,CountyName,Year,Hogs,Beef Cattle,Milk Cattle,Other Cattle
2940,JONES,1996,0.0,0.0,0.0,0.0
2941,JONES,1997,148207.0,15710.0,3381.0,62399.0
2942,JONES,1998,0.0,0.0,0.0,0.0
2943,JONES,1999,0.0,0.0,0.0,0.0
2944,JONES,2000,0.0,0.0,0.0,0.0
2945,JONES,2001,0.0,15000.0,2000.0,58200.0
2946,JONES,2002,97419.0,13500.0,2000.0,58000.0
2947,JONES,2003,0.0,13500.0,2400.0,57500.0
2948,JONES,2004,0.0,12000.0,1700.0,52500.0
2949,JONES,2005,0.0,11000.0,1900.0,52500.0
2950,JONES,2006,0.0,10000.0,1700.0,53500.0
2951,JONES,2007,112106.0,11500.0,2100.0,58000.0
2952,JONES,2008,115000.0,13000.0,2100.0,66000.0
2953,JONES,2009,0.0,12400.0,2100.0,65000.0
2954,JONES,2010,0.0,12000.0,2100.0,64000.0
2955,JONES,2011,0.0,11500.0,2000.0,64000.0
2956,JONES,2012,70382.0,12000.0,2000.0,63000.0
2957,JONES,2013,0.0,15000.0,1600.0,63000.0
2958,JONES,2014,0.0,14200.0,1600.0,60000.0
2959,JONES,2015,0.0,14700.0,1600.0,62000.0
2960,JONES,2016,0.0,15500.0,1500.0,64000.0
2961,JONES,2017,108671.0,16200.0,1500.0,63000.0
2962,JONES,2018,0.0,16500.0,1500.0,68000.0
2963,JONES,2019,0.0,16100.0,1500.0,67000.0
2964,JONES,2020,0.0,15700.0,1400.0,65000.0
2965,JONES,2021,0.0,14900.0,1400.0,62000.0
2966,JONES,2022,0.0,15700.0,1500.0,65000.0
2967,JONES,2023,0.0,14900.0,1600.0,62000.0
2968,KEOKUK,1968,236000.0,19700.0,2700.0,61500.0
2969,KEOKUK,1969,224000.0,20200.0,2600.0,61000.0
2970,KEOKUK,1970,262000.0,21500.0,2400.0,59000.0
2971,KEOKUK,1971,242000.0,23300.0,2100.0,56000.0
2972,KEOKUK,1972,244000.0,25000.0,1900.0,62000.0
2973,KEOKUK,1973,262000.0,25000.0,1700.0,61800.0
2974,KEOKUK,1974,230000.0,25000.0,1600.0,62600.0
2975,KEOKUK,1975,224300.0,26700.0,1400.0,63200.0
2976,KEOKUK,1976,259500.0,27900.0,1100.0,73300.0
2977,KEOKUK,1977,259200.0,0.0,0.0,0.0
2978,KEOKUK,1978,260000.0,27000.0,900.0,69600.0
2979,KEOKUK,1979,280000.0,24000.0,900.0,61000.0
2980,KEOKUK,1980,285000.0,24500.0,900.0,62000.0
2981,KEOKUK,1981,0.0,24500.0,900.0,59400.0
2982,KEOKUK,1982,265000.0,23400.0,900.0,63100.0
2983,KEOKUK,1983,275000.0,20300.0,900.0,58500.0
2984,KEOKUK,1984,254000.0,20300.0,800.0,48000.0
2985,KEOKUK,1985,237000.0,17000.0,800.0,45000.0
2986,KEOKUK,1986,190000.0,15500.0,800.0,43000.0
2987,KEOKUK,1987,204000.0,15500.0,400.0,41000.0
2988,KEOKUK,1988,210000.0,0.0,0.0,0.0
2989,KEOKUK,1989,191000.0,17000.0,400.0,40000.0
2990,KEOKUK,1990,0.0,17700.0,400.0,42000.0
2991,KEOKUK,1991,0.0,0.0,0.0,0.0
2992,KEOKUK,1992,0.0,0.0,0.0,0.0
2993,KEOKUK,1993,0.0,0.0,0.0,0.0
2994,KEOKUK,1994,0.0,0.0,0.0,0.0
2995,KEOKUK,1995,0.0,0.0,0.0,0.0
2996,KEOKUK,1996,0.0,0.0,0.0,0.0
2997,KEOKUK,1997,141111.0,13430.0,203.0,28749.0
2998,KEOKUK,1998,0.0,0.0,0.0,0.0
2999,KEOKUK,1999,0.0,0.0,0.0,0.0
3000,KEOKUK,2000,0.0,0.0,0.0,0.0
3001,KEOKUK,2001,0.0,13200.0,0.0,34500.0
3002,KEOKUK,2002,159048.0,15000.0,314.0,35000.0
3003,KEOKUK,2003,0.0,13500.0,0.0,30500.0
3004,KEOKUK,2004,0.0,14000.0,0.0,29000.0
3005,KEOKUK,2005,0.0,16000.0,0.0,37000.0
3006,KEOKUK,2006,0.0,16000.0,0.0,36000.0
3007,KEOKUK,2007,187682.0,15500.0,,35000.0
3008,KEOKUK,2008,195000.0,0.0,0.0,25500.0
3009,KEOKUK,2009,0.0,0.0,0.0,25500.0
3010,KEOKUK,2010,0.0,0.0,0.0,25000.0
3011,KEOKUK,2011,0.0,0.0,0.0,25000.0
3012,KEOKUK,2012,241012.0,11037.0,483.0,24500.0
3013,KEOKUK,2013,0.0,11500.0,500.0,27000.0
3014,KEOKUK,2014,0.0,10900.0,500.0,26000.0
3015,KEOKUK,2015,0.0,11300.0,500.0,27000.0
3016,KEOKUK,2016,0.0,11900.0,500.0,27500.0
3017,KEOKUK,2017,231654.0,12900.0,500.0,27000.0
3018,KEOKUK,2018,0.0,13300.0,0.0,30000.0
3019,KEOKUK,2019,0.0,13100.0,0.0,29500.0
3020,KEOKUK,2020,0.0,12700.0,0.0,29000.0
3021,KEOKUK,2021,0.0,12100.0,0.0,28000.0
3022,KEOKUK,2022,0.0,12700.0,0.0,29000.0
3023,KEOKUK,2023,0.0,12100.0,0.0,27500.0
3024,KOSSUTH,1968,235000.0,9600.0,7300.0,92500.0
3025,KOSSUTH,1969,212000.0,9200.0,6000.0,87000.0
3026,KOSSUTH,1970,261000.0,11200.0,5600.0,85000.0
3027,KOSSUTH,1971,236000.0,9600.0,5100.0,81000.0
3028,KOSSUTH,1972,232000.0,9600.0,4800.0,79000.0
3029,KOSSUTH,1973,260000.0,11000.0,4300.0,81900.0
3030,KOSSUTH,1974,254000.0,10600.0,3900.0,82200.0
3031,KOSSUTH,1975,227000.0,11000.0,3900.0,73600.0
3032,KOSSUTH,1976,258000.0,11050.0,3500.0,69600.0
3033,KOSSUTH,1977,260800.0,11000.0,3100.0,72000.0
3034,KOSSUTH,1978,270000.0,10200.0,3000.0,74500.0
3035,KOSSUTH,1979,275000.0,8900.0,2900.0,69000.0
3036,KOSSUTH,1980,270000.0,9300.0,2700.0,75000.0
3037,KOSSUTH,1981,270000.0,10200.0,2700.0,79100.0
3038,KOSSUTH,1982,270000.0,9500.0,2700.0,67700.0
3039,KOSSUTH,1983,265000.0,8400.0,2600.0,64000.0
3040,KOSSUTH,1984,239000.0,7900.0,2600.0,59000.0
3041,KOSSUTH,1985,216000.0,6700.0,2500.0,59000.0
3042,KOSSUTH,1986,208000.0,5800.0,2500.0,42000.0
3043,KOSSUTH,1987,247000.0,5300.0,2400.0,38000.0
3044,KOSSUTH,1988,234000.0,5500.0,2400.0,36500.0
3045,KOSSUTH,1989,218000.0,6100.0,2500.0,40000.0
3046,KOSSUTH,1990,0.0,5800.0,2600.0,40000.0
3047,KOSSUTH,1991,0.0,0.0,0.0,0.0
3048,KOSSUTH,1992,0.0,0.0,0.0,0.0
3049,KOSSUTH,1993,0.0,0.0,0.0,0.0
3050,KOSSUTH,1994,0.0,0.0,0.0,0.0
3051,KOSSUTH,1995,0.0,0.0,0.0,0.0
3052,KOSSUTH,1996,0.0,0.0,0.0,0.0
3053,KOSSUTH,1997,319591.0,4931.0,1029.0,30385.0
3054,KOSSUTH,1998,0.0,0.0,0.0,0.0
3055,KOSSUTH,1999,0.0,0.0,0.0,0.0
3056,KOSSUTH,2000,0.0,0.0,0.0,0.0
3057,KOSSUTH,2001,0.0,5000.0,300.0,29000.0
3058,KOSSUTH,2002,423442.0,5000.0,200.0,31000.0
3059,KOSSUTH,2003,0.0,5000.0,600.0,31500.0
3060,KOSSUTH,2004,0.0,5000.0,400.0,32000.0
3061,KOSSUTH,2005,0.0,6000.0,0.0,36000.0
3062,KOSSUTH,2006,0.0,7000.0,300.0,37000.0
3063,KOSSUTH,2007,747370.0,6500.0,400.0,35000.0
3064,KOSSUTH,2008,770000.0,5200.0,1500.0,37000.0
3065,KOSSUTH,2009,0.0,4900.0,1500.0,37000.0
3066,KOSSUTH,2010,0.0,4800.0,1500.0,36500.0
3067,KOSSUTH,2011,0.0,4600.0,1400.0,36500.0
3068,KOSSUTH,2012,609437.0,4800.0,1400.0,35500.0
3069,KOSSUTH,2013,0.0,5000.0,600.0,29500.0
3070,KOSSUTH,2014,0.0,4800.0,600.0,28500.0
3071,KOSSUTH,2015,0.0,4900.0,600.0,29500.0
3072,KOSSUTH,2016,0.0,5200.0,500.0,30000.0
3073,KOSSUTH,2017,596118.0,5500.0,600.0,29500.0
3074,KOSSUTH,2018,0.0,0.0,0.0,26000.0
3075,KOSSUTH,2019,0.0,0.0,0.0,26000.0
3076,KOSSUTH,2020,0.0,0.0,0.0,25000.0
3077,KOSSUTH,2021,0.0,0.0,0.0,24000.0
3078,KOSSUTH,2022,0.0,0.0,0.0,25000.0
3079,KOSSUTH,2023,0.0,0.0,0.0,23500.0
3080,LEE,1968,108000.0,12200.0,3800.0,45500.0
3081,LEE,1969,100000.0,12800.0,3700.0,45500.0
3082,LEE,1970,109000.0,12700.0,3600.0,46000.0
3083,LEE,1971,102000.0,13100.0,3300.0,44000.0
3084,LEE,1972,105000.0,13100.0,3200.0,48000.0
3085,LEE,1973,113000.0,12500.0,3200.0,46100.0
3086,LEE,1974,107000.0,12400.0,3000.0,46800.0
3087,LEE,1975,94700.0,13500.0,3200.0,48800.0
3088,LEE,1976,121300.0,14850.0,3250.0,51800.0
3089,LEE,1977,117200.0,0.0,0.0,0.0
3090,LEE,1978,125000.0,14500.0,2800.0,47000.0
3091,LEE,1979,138000.0,13500.0,2500.0,45000.0
3092,LEE,1980,135000.0,13500.0,2500.0,46000.0
3093,LEE,1981,0.0,14700.0,2500.0,47600.0
3094,LEE,1982,130000.0,14000.0,2300.0,48600.0
3095,LEE,1983,140000.0,12200.0,2200.0,45500.0
3096,LEE,1984,126000.0,12300.0,2000.0,36000.0
3097,LEE,1985,116000.0,11200.0,2000.0,34000.0
3098,LEE,1986,107000.0,10500.0,2100.0,33000.0
3099,LEE,1987,110000.0,10000.0,1800.0,33000.0
3100,LEE,1988,106000.0,0.0,0.0,0.0
3101,LEE,1989,109000.0,10500.0,1900.0,35000.0
3102,LEE,1990,0.0,10200.0,1700.0,36000.0
3103,LEE,1991,0.0,0.0,0.0,0.0
3104,LEE,1992,0.0,0.0,0.0,0.0
3105,LEE,1993,0.0,0.0,0.0,0.0
3106,LEE,1994,0.0,0.0,0.0,0.0
3107,LEE,1995,0.0,0.0,0.0,0.0
3108,LEE,1996,0.0,0.0,0.0,0.0
3109,LEE,1997,111744.0,10476.0,1527.0,27534.0
3110,LEE,1998,0.0,0.0,0.0,0.0
3111,LEE,1999,0.0,0.0,0.0,0.0
3112,LEE,2000,0.0,0.0,0.0,0.0
3113,LEE,2001,0.0,10100.0,1200.0,25100.0
3114,LEE,2002,84080.0,10500.0,1200.0,26000.0
3115,LEE,2003,0.0,9500.0,800.0,22500.0
3116,LEE,2004,0.0,10000.0,1000.0,23500.0
3117,LEE,2005,0.0,10000.0,1100.0,28500.0
3118,LEE,2006,0.0,9000.0,1300.0,28000.0
3119,LEE,2007,54795.0,9000.0,1400.0,27000.0
3120,LEE,2008,56000.0,8100.0,1000.0,17800.0
3121,LEE,2009,0.0,7800.0,1000.0,17500.0
3122,LEE,2010,0.0,7500.0,1000.0,17400.0
3123,LEE,2011,0.0,7300.0,1000.0,17400.0
3124,LEE,2012,73620.0,7600.0,1000.0,17100.0
3125,LEE,2013,0.0,8200.0,1200.0,21000.0
3126,LEE,2014,0.0,7700.0,1200.0,20500.0
3127,LEE,2015,0.0,8000.0,1200.0,21000.0
3128,LEE,2016,0.0,8500.0,1100.0,21500.0
3129,LEE,2017,98127.0,8800.0,1100.0,21000.0
3130,LEE,2018,0.0,8700.0,600.0,20000.0
3131,LEE,2019,0.0,8500.0,600.0,19900.0
3132,LEE,2020,0.0,8200.0,600.0,19300.0
3133,LEE,2021,0.0,7800.0,600.0,18600.0
3134,LEE,2022,0.0,8200.0,600.0,19400.0
3135,LEE,2023,0.0,7800.0,600.0,18300.0
3136,LINN,1968,185500.0,16600.0,8900.0,75500.0
3137,LINN,1969,157000.0,16400.0,8300.0,75000.0
3138,LINN,1970,185000.0,16600.0,7900.0,72000.0
3139,LINN,1971,178000.0,18800.0,8000.0,68000.0
3140,LINN,1972,171000.0,19000.0,8000.0,72000.0
3141,LINN,1973,160000.0,18400.0,8000.0,68200.0
3142,LINN,1974,143000.0,16900.0,6800.0,61800.0
3143,LINN,1975,138700.0,17800.0,6200.0,62300.0
3144,LINN,1976,152900.0,18000.0,7450.0,69700.0
3145,LINN,1977,149900.0,0.0,0.0,0.0
3146,LINN,1978,140000.0,16100.0,6300.0,66600.0
3147,LINN,1979,150000.0,13500.0,5500.0,56000.0
3148,LINN,1980,140000.0,14700.0,5300.0,55000.0
3149,LINN,1981,0.0,16300.0,5300.0,57900.0
3150,LINN,1982,120000.0,15600.0,5500.0,55400.0
3151,LINN,1983,120000.0,13200.0,5400.0,51500.0
3152,LINN,1984,108000.0,12600.0,5500.0,50000.0
3153,LINN,1985,99000.0,11200.0,5500.0,48000.0
3154,LINN,1986,104000.0,10800.0,5800.0,48000.0
3155,LINN,1987,133000.0,12300.0,4400.0,48000.0
3156,LINN,1988,140000.0,12300.0,4100.0,47500.0
3157,LINN,1989,122000.0,12600.0,4200.0,45000.0
3158,LINN,1990,0.0,11200.0,4500.0,42000.0
3159,LINN,1991,0.0,0.0,0.0,0.0
3160,LINN,1992,0.0,0.0,0.0,0.0
3161,LINN,1993,0.0,0.0,0.0,0.0
3162,LINN,1994,0.0,0.0,0.0,0.0
3163,LINN,1995,0.0,0.0,0.0,0.0
3164,LINN,1996,0.0,0.0,0.0,0.0
3165,LINN,1997,78424.0,10734.0,2080.0,37589.0
3166,LINN,1998,0.0,0.0,0.0,0.0
3167,LINN,1999,0.0,0.0,0.0,0.0
3168,LINN,2000,0.0,0.0,0.0,0.0
3169,LINN,2001,0.0,10200.0,2000.0,37500.0
3170,LINN,2002,65673.0,9000.0,2500.0,38000.0
3171,LINN,2003,0.0,10500.0,2000.0,33500.0
3172,LINN,2004,0.0,12000.0,2000.0,48000.0
3173,LINN,2005,0.0,12000.0,1700.0,53000.0
3174,LINN,2006,0.0,11000.0,1900.0,52000.0
3175,LINN,2007,137523.0,12500.0,2000.0,50000.0
3176,LINN,2008,140000.0,14300.0,1900.0,34000.0
3177,LINN,2009,0.0,13700.0,1900.0,34000.0
3178,LINN,2010,0.0,13200.0,1900.0,33500.0
3179,LINN,2011,0.0,12700.0,1800.0,33500.0
3180,LINN,2012,88708.0,13200.0,1800.0,33000.0
3181,LINN,2013,0.0,10100.0,1500.0,30000.0
3182,LINN,2014,0.0,9600.0,1400.0,29000.0
3183,LINN,2015,0.0,10400.0,1500.0,30000.0
3184,LINN,2016,0.0,11600.0,1400.0,30500.0
3185,LINN,2017,67026.0,12000.0,1400.0,30000.0
3186,LINN,2018,0.0,12900.0,1200.0,31000.0
3187,LINN,2019,0.0,12600.0,1200.0,31000.0
3188,LINN,2020,0.0,12300.0,1200.0,30000.0
3189,LINN,2021,0.0,11700.0,1200.0,29000.0
3190,LINN,2022,0.0,12300.0,1200.0,30000.0
3191,LINN,2023,0.0,11700.0,1300.0,28500.0
3192,LOUISA,1968,112500.0,10700.0,700.0,35500.0
3193,LOUISA,1969,101000.0,10400.0,700.0,34000.0
3194,LOUISA,1970,105000.0,10700.0,600.0,34000.0
3195,LOUISA,1971,91000.0,10700.0,600.0,30000.0
3196,LOUISA,1972,90000.0,9000.0,600.0,33000.0
3197,LOUISA,1973,94000.0,9800.0,400.0,28800.0
3198,LOUISA,1974,85000.0,9200.0,200.0,28000.0
3199,LOUISA,1975,87800.0,9500.0,200.0,26200.0
3200,LOUISA,1976,83100.0,9550.0,150.0,29000.0
3201,LOUISA,1977,85600.0,0.0,0.0,0.0
3202,LOUISA,1978,82000.0,8500.0,200.0,25300.0
3203,LOUISA,1979,90000.0,7000.0,100.0,22000.0
3204,LOUISA,1980,89000.0,6500.0,100.0,22500.0
3205,LOUISA,1981,0.0,7400.0,100.0,22800.0
3206,LOUISA,1982,80000.0,7100.0,100.0,21800.0
3207,LOUISA,1983,85000.0,6200.0,100.0,20300.0
3208,LOUISA,1984,79000.0,6000.0,100.0,16000.0
3209,LOUISA,1985,74000.0,5900.0,100.0,15000.0
3210,LOUISA,1986,69000.0,6000.0,100.0,14000.0
3211,LOUISA,1987,71000.0,6000.0,200.0,13000.0
3212,LOUISA,1988,73000.0,0.0,0.0,0.0
3213,LOUISA,1989,72000.0,5600.0,200.0,14000.0
3214,LOUISA,1990,0.0,5900.0,200.0,14000.0
3215,LOUISA,1991,0.0,0.0,0.0,0.0
3216,LOUISA,1992,0.0,0.0,0.0,0.0
3217,LOUISA,1993,0.0,0.0,0.0,0.0
3218,LOUISA,1994,0.0,0.0,0.0,0.0
3219,LOUISA,1995,0.0,0.0,0.0,0.0
3220,LOUISA,1996,0.0,0.0,0.0,0.0
3221,LOUISA,1997,88054.0,4651.0,193.0,11347.0
3222,LOUISA,1998,0.0,0.0,0.0,0.0
3223,LOUISA,1999,0.0,0.0,0.0,0.0
3224,LOUISA,2000,0.0,0.0,0.0,0.0
3225,LOUISA,2001,0.0,4400.0,0.0,13600.0
3226,LOUISA,2002,103787.0,5000.0,,12000.0
3227,LOUISA,2003,0.0,3500.0,0.0,10000.0
3228,LOUISA,2004,0.0,4500.0,0.0,10000.0
3229,LOUISA,2005,0.0,5000.0,0.0,9500.0
3230,LOUISA,2006,0.0,4500.0,0.0,10000.0
3231,LOUISA,2007,151300.0,4000.0,,10000.0
3232,LOUISA,2008,155000.0,0.0,0.0,7600.0
3233,LOUISA,2009,0.0,0.0,0.0,7500.0
3234,LOUISA,2010,0.0,0.0,0.0,7400.0
3235,LOUISA,2011,0.0,0.0,0.0,7400.0
3236,LOUISA,2012,209571.0,,,7300.0
3237,LOUISA,2013,0.0,0.0,0.0,6500.0
3238,LOUISA,2014,0.0,0.0,0.0,6200.0
3239,LOUISA,2015,0.0,0.0,0.0,6500.0
3240,LOUISA,2016,0.0,0.0,0.0,6600.0
3241,LOUISA,2017,272771.0,,,6500.0
3242,LOUISA,2018,0.0,0.0,0.0,5700.0
3243,LOUISA,2019,0.0,0.0,0.0,5600.0
3244,LOUISA,2020,0.0,0.0,0.0,5500.0
3245,LOUISA,2021,0.0,0.0,0.0,5300.0
3246,LOUISA,2022,0.0,0.0,0.0,5500.0
3247,LOUISA,2023,0.0,0.0,0.0,5200.0
3248,LUCAS,1968,74500.0,23800.0,1200.0,46000.0
3249,LUCAS,1969,64000.0,24700.0,1100.0,48000.0
3250,LUCAS,1970,73000.0,26500.0,1000.0,50000.0
3251,LUCAS,1971,66000.0,29500.0,900.0,53000.0
3252,LUCAS,1972,66000.0,28900.0,800.0,58000.0
3253,LUCAS,1973,67000.0,31200.0,700.0,63100.0
3254,LUCAS,1974,57000.0,30900.0,600.0,65600.0
3255,LUCAS,1975,46700.0,29400.0,500.0,59300.0
3256,LUCAS,1976,54500.0,27950.0,650.0,65000.0
3257,LUCAS,1977,51800.0,0.0,0.0,0.0
3258,LUCAS,1978,55000.0,25000.0,600.0,56200.0
3259,LUCAS,1979,62000.0,24000.0,700.0,57000.0
3260,LUCAS,1980,57000.0,24000.0,700.0,50000.0
3261,LUCAS,1981,0.0,24500.0,700.0,52300.0
3262,LUCAS,1982,40000.0,23400.0,700.0,46600.0
3263,LUCAS,1983,40000.0,19700.0,700.0,43500.0
3264,LUCAS,1984,36000.0,21400.0,400.0,40000.0
3265,LUCAS,1985,36000.0,19900.0,400.0,37000.0
3266,LUCAS,1986,32000.0,20500.0,400.0,38000.0
3267,LUCAS,1987,31000.0,21000.0,400.0,41500.0
3268,LUCAS,1988,30000.0,20000.0,500.0,41000.0
3269,LUCAS,1989,25000.0,20400.0,500.0,42000.0
3270,LUCAS,1990,0.0,20500.0,400.0,43000.0
3271,LUCAS,1991,0.0,0.0,0.0,0.0
3272,LUCAS,1992,0.0,0.0,0.0,0.0
3273,LUCAS,1993,0.0,0.0,0.0,0.0
3274,LUCAS,1994,0.0,0.0,0.0,0.0
3275,LUCAS,1995,0.0,0.0,0.0,0.0
3276,LUCAS,1996,0.0,0.0,0.0,0.0
3277,LUCAS,1997,18650.0,21525.0,264.0,41387.0
3278,LUCAS,1998,0.0,0.0,0.0,0.0
3279,LUCAS,1999,0.0,0.0,0.0,0.0
3280,LUCAS,2000,0.0,0.0,0.0,0.0
3281,LUCAS,2001,0.0,18800.0,300.0,44100.0
3282,LUCAS,2002,10358.0,20000.0,300.0,45000.0
3283,LUCAS,2003,0.0,18000.0,200.0,38000.0
3284,LUCAS,2004,0.0,16500.0,100.0,33500.0
3285,LUCAS,2005,0.0,16000.0,0.0,38000.0
3286,LUCAS,2006,0.0,16000.0,100.0,35500.0
3287,LUCAS,2007,14318.0,18500.0,70.0,37000.0
3288,LUCAS,2008,15000.0,20000.0,0.0,36500.0
3289,LUCAS,2009,0.0,19300.0,0.0,36000.0
3290,LUCAS,2010,0.0,18700.0,0.0,36000.0
3291,LUCAS,2011,0.0,17900.0,0.0,35500.0
3292,LUCAS,2012,38037.0,18700.0,7.0,35000.0
3293,LUCAS,2013,0.0,16600.0,0.0,31000.0
3294,LUCAS,2014,0.0,15700.0,0.0,30000.0
3295,LUCAS,2015,0.0,16300.0,0.0,31000.0
3296,LUCAS,2016,0.0,17100.0,0.0,31500.0
3297,LUCAS,2017,44499.0,17900.0,17.0,31500.0
3298,LUCAS,2018,0.0,18200.0,0.0,33000.0
3299,LUCAS,2019,0.0,17800.0,0.0,32500.0
3300,LUCAS,2020,0.0,17300.0,0.0,31500.0
3301,LUCAS,2021,0.0,16500.0,0.0,30500.0
3302,LUCAS,2022,0.0,17300.0,0.0,32000.0
3303,LUCAS,2023,0.0,16500.0,0.0,30000.0
3304,LYON,1968,159500.0,10600.0,10600.0,126000.0
3305,LYON,1969,140000.0,11400.0,9900.0,125500.0
3306,LYON,1970,171000.0,12700.0,9600.0,130000.0
3307,LYON,1971,175000.0,14700.0,9500.0,132000.0
3308,LYON,1972,174000.0,16100.0,9500.0,146000.0
3309,LYON,1973,183000.0,18300.0,9000.0,145200.0
3310,LYON,1974,169000.0,19100.0,9000.0,151900.0
3311,LYON,1975,146500.0,20100.0,9600.0,146200.0
3312,LYON,1976,183500.0,20300.0,8950.0,128500.0
3313,LYON,1977,186800.0,18900.0,8300.0,129100.0
3314,LYON,1978,210000.0,18300.0,8100.0,139700.0
3315,LYON,1979,220000.0,18000.0,7800.0,120000.0
3316,LYON,1980,225000.0,18700.0,7700.0,120000.0
3317,LYON,1981,240000.0,20400.0,7700.0,128300.0
3318,LYON,1982,205000.0,19300.0,7700.0,121600.0
3319,LYON,1983,220000.0,16900.0,7600.0,112000.0
3320,LYON,1984,225000.0,15300.0,6700.0,104000.0
3321,LYON,1985,212000.0,13000.0,5500.0,96000.0
3322,LYON,1986,199000.0,11000.0,5800.0,81000.0
3323,LYON,1987,210000.0,10700.0,4300.0,72000.0
3324,LYON,1988,208000.0,11000.0,4600.0,71000.0
3325,LYON,1989,215000.0,11000.0,4800.0,74000.0
3326,LYON,1990,0.0,10700.0,5100.0,74000.0
3327,LYON,1991,0.0,0.0,0.0,0.0
3328,LYON,1992,0.0,0.0,0.0,0.0
3329,LYON,1993,0.0,0.0,0.0,0.0
3330,LYON,1994,0.0,0.0,0.0,0.0
3331,LYON,1995,0.0,0.0,0.0,0.0
3332,LYON,1996,0.0,0.0,0.0,0.0
3333,LYON,1997,324434.0,9879.0,4324.0,80517.0
3334,LYON,1998,0.0,0.0,0.0,0.0
3335,LYON,1999,0.0,0.0,0.0,0.0
3336,LYON,2000,0.0,0.0,0.0,0.0
3337,LYON,2001,0.0,9800.0,4200.0,90600.0
3338,LYON,2002,428010.0,9500.0,3500.0,90000.0
3339,LYON,2003,0.0,10000.0,5600.0,90000.0
3340,LYON,2004,0.0,8000.0,5400.0,92500.0
3341,LYON,2005,0.0,10000.0,5000.0,92000.0
3342,LYON,2006,0.0,11000.0,6000.0,109000.0
3343,LYON,2007,561045.0,11500.0,6600.0,135000.0
3344,LYON,2008,575000.0,12800.0,10400.0,145000.0
3345,LYON,2009,0.0,12200.0,10400.0,140000.0
3346,LYON,2010,0.0,11900.0,10400.0,140000.0
3347,LYON,2011,0.0,11400.0,10200.0,140000.0
3348,LYON,2012,726730.0,14600.0,10000.0,160000.0
3349,LYON,2013,0.0,17100.0,9800.0,175000.0
3350,LYON,2014,0.0,16200.0,9500.0,165000.0
3351,LYON,2015,0.0,15600.0,9700.0,170000.0
3352,LYON,2016,0.0,14900.0,9700.0,185000.0
3353,LYON,2017,1072839.0,14300.0,10200.0,185000.0
3354,LYON,2018,0.0,13800.0,10300.0,195000.0
3355,LYON,2019,0.0,13600.0,10300.0,190000.0
3356,LYON,2020,0.0,13200.0,10100.0,185000.0
3357,LYON,2021,0.0,12500.0,10300.0,180000.0
3358,LYON,2022,0.0,13200.0,10500.0,190000.0
3359,LYON,2023,0.0,12600.0,11300.0,175000.0
3360,MADISON,1968,135500.0,31500.0,1600.0,67500.0
3361,MADISON,1969,106000.0,30800.0,1600.0,68000.0
3362,MADISON,1970,129000.0,32100.0,1400.0,71000.0
3363,MADISON,1971,111000.0,35100.0,1400.0,72000.0
3364,MADISON,1972,97000.0,33600.0,1300.0,75000.0
3365,MADISON,1973,101000.0,32600.0,1000.0,76000.0
3366,MADISON,1974,82000.0,33000.0,1200.0,79000.0
3367,MADISON,1975,84000.0,31100.0,900.0,66200.0
3368,MADISON,1976,92700.0,31700.0,950.0,76400.0
3369,MADISON,1977,90600.0,0.0,0.0,0.0
3370,MADISON,1978,94000.0,30500.0,700.0,69000.0
3371,MADISON,1979,115000.0,29500.0,800.0,72000.0
3372,MADISON,1980,110000.0,31500.0,1000.0,76000.0
3373,MADISON,1981,0.0,31000.0,1100.0,76000.0
3374,MADISON,1982,100000.0,29700.0,1000.0,82000.0
3375,MADISON,1983,95000.0,25000.0,900.0,76500.0
3376,MADISON,1984,86000.0,24700.0,500.0,66000.0
3377,MADISON,1985,78000.0,23400.0,400.0,61000.0
3378,MADISON,1986,70000.0,22500.0,600.0,56000.0
3379,MADISON,1987,78000.0,23000.0,100.0,47500.0
3380,MADISON,1988,80000.0,22000.0,100.0,49000.0
3381,MADISON,1989,72000.0,22800.0,100.0,48000.0
3382,MADISON,1990,0.0,22800.0,100.0,48000.0
3383,MADISON,1991,0.0,0.0,0.0,0.0
3384,MADISON,1992,0.0,0.0,0.0,0.0
3385,MADISON,1993,0.0,0.0,0.0,0.0
3386,MADISON,1994,0.0,0.0,0.0,0.0
3387,MADISON,1995,0.0,0.0,0.0,0.0
3388,MADISON,1996,0.0,0.0,0.0,0.0
3389,MADISON,1997,39894.0,22359.0,12.0,45980.0
3390,MADISON,1998,0.0,0.0,0.0,0.0
3391,MADISON,1999,0.0,0.0,0.0,0.0
3392,MADISON,2000,0.0,0.0,0.0,0.0
3393,MADISON,2001,0.0,17100.0,0.0,50900.0
3394,MADISON,2002,30581.0,18000.0,13.0,48000.0
3395,MADISON,2003,0.0,22000.0,0.0,41000.0
3396,MADISON,2004,0.0,24000.0,0.0,42000.0
3397,MADISON,2005,0.0,24500.0,0.0,44500.0
3398,MADISON,2006,0.0,25000.0,200.0,42000.0
3399,MADISON,2007,35675.0,24500.0,89.0,39000.0
3400,MADISON,2008,37000.0,21000.0,0.0,35000.0
3401,MADISON,2009,0.0,20000.0,0.0,34500.0
3402,MADISON,2010,0.0,19400.0,0.0,34000.0
3403,MADISON,2011,0.0,18600.0,0.0,34000.0
3404,MADISON,2012,34334.0,17600.0,11.0,33500.0
3405,MADISON,2013,0.0,15600.0,0.0,28000.0
3406,MADISON,2014,0.0,14800.0,0.0,27000.0
